inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,infrastructure_deficit_pct
INSP02165,2025-10-31,SCH0541,1.0,1.0,1.0,1.0,1.0,Vansha Mand,Toilets locked,0.0
INSP00444,2026-02-04,SCH0458,1.0,1.0,,1.0,1.0,Abha Om,Toilets locked,0.0
INSP02806,2025-12-10,0599,1.0,1.0,0.0,0.0,1.0,Abhiram Karnik,Needs repair,40.0
INSP00565,2025-07-21,S0573,1.0,,1.0,1.0,0.0,Lohit Palan,Good condition,25.0
INSP02093,2025-10-29,S0375,1.0,1.0,1.0,,1.0,Rudra Master,Toilets locked,0.0
INSP00677,2025-11-04,SCH0143,0.0,1.0,1.0,1.0,0.0,Turvi Agarwal,Needs repair,40.0
INSP00880,2025-07-08,SCH0590,,1.0,1.0,,0.0,Unknown Inspector,Toilets locked,33.33
INSP02660,2026-07-03,SCH0552,1.0,1.0,0.0,1.0,,Nidra Bhatt,No remarks,25.0
INSP01860,2025-08-17,SCH0576,1.0,1.0,1.0,,,Onveer Kalla,Toilets locked,0.0
INSP02795,2025-12-15,SCH0260,1.0,1.0,1.0,1.0,0.0,Arin Seshadri,Average,20.0
INSP00176,2025-11-13,SCH0556,1.0,1.0,1.0,0.0,0.0,Tanay Master,Toilets locked,40.0
INSP00556,2025-06-16,SCH0479,,1.0,1.0,0.0,0.0,Banjeet Garde,Toilets locked,50.0
INSP02222,2025-11-19,SCH0140,1.0,1.0,1.0,,,Tanvi Gupta,Average,0.0
INSP01557,2025-04-23,S0097,0.0,1.0,1.0,1.0,1.0,Vidhi Dora,Good condition,20.0
INSP02959,2026-02-24,SCH0062,0.0,,1.0,1.0,0.0,Zinal Halder,No remarks,50.0
INSP02293,2026-03-07,0237,0.0,1.0,1.0,0.0,0.0,Janani Varkey,No remarks,60.0
INSP01809,2025-12-19,S0294,1.0,1.0,,,1.0,Nathaniel Mani,Needs repair,0.0
INSP00868,2025-04-09,SCH0321,,0.0,1.0,0.0,0.0,Unknown Inspector,Good condition,75.0
INSP02119,2025-04-30,SCH0022,1.0,1.0,1.0,1.0,1.0,Dalbir Tandon,Good condition,0.0
INSP00450,2025-12-28,SCH0066,0.0,1.0,1.0,,1.0,Unknown Inspector,Toilets locked,25.0
INSP01135,2025-10-20,SCH0317,1.0,0.0,0.0,,0.0,Advik Peri,Needs repair,75.0
INSP01851,2026-02-28,SCH0294,1.0,1.0,1.0,1.0,1.0,Keya Dua,No Remarks,0.0
INSP00582,2025-12-27,S0312,0.0,,0.0,,0.0,Lekha Mammen,No Remarks,100.0
INSP02491,2026-01-27,SCH0066,0.0,1.0,1.0,0.0,1.0,Eta Lalla,Average,40.0
INSP02051,2025-10-22,SCH0072,1.0,,1.0,1.0,1.0,Thomas Dhar,Good condition,0.0
INSP02664,2025-06-13,SCH0199,0.0,1.0,0.0,,,Bakhshi Koshy,No remarks,66.67
INSP01426,2026-01-18,SCH0067,1.0,1.0,1.0,1.0,1.0,Urvi Chandra,Average,0.0
INSP02172,2025-05-25,SCH0172,0.0,1.0,1.0,1.0,1.0,Upadhriti Singhal,No remarks,20.0
INSP00765,2025-04-26,SCH0333,,1.0,0.0,0.0,,Maanas Gupta,No Remarks,66.67
INSP02549,2025-04-10,SCH0193,1.0,1.0,1.0,,0.0,Advik Morar,Good condition,25.0
INSP00508,2026-03-14,SCH0042,1.0,1.0,0.0,1.0,1.0,Unknown Inspector,Good condition,20.0
INSP01946,2025-11-13,SCH0282,1.0,1.0,1.0,0.0,1.0,Yug Sachdeva,Average,20.0
INSP00267,2025-12-26,SCH0482,1.0,1.0,1.0,0.0,0.0,Manthan Maharaj,Needs repair,40.0
INSP00197,2026-01-14,SCH0416,,0.0,,1.0,1.0,Rajata Sarraf,Average,33.33
INSP02941,2025-04-18,SCH0198,1.0,,1.0,0.0,0.0,Jalsa Dhar,Average,50.0
INSP00089,2025-06-14,SCH0256,,1.0,0.0,0.0,1.0,Thomas Kar,No remarks,50.0
INSP02884,2025-12-06,SCH0265,1.0,1.0,1.0,0.0,1.0,Nitara Chandra,Needs repair,20.0
INSP01318,2025-06-06,S0350,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,Good condition,20.0
INSP02826,2025-04-13,SCH0414,1.0,1.0,1.0,1.0,1.0,Warinder Palan,Good condition,0.0
INSP00679,2025-07-25,SCH0278,1.0,1.0,0.0,1.0,0.0,Wishi Hayre,No remarks,40.0
INSP00913,2025-05-03,S0592,,1.0,1.0,1.0,0.0,Aarini Korpal,Toilets locked,25.0
INSP00728,2026-03-30,SCH0033,,1.0,1.0,1.0,1.0,Ridhi Gour,No remarks,0.0
INSP00411,2026-01-23,SCH0049,1.0,,1.0,1.0,0.0,Harita Bala,Needs repair,25.0
INSP00991,2026-01-22,SCH0546,1.0,1.0,1.0,1.0,0.0,Keya Sampath,Good condition,20.0
INSP00583,2025-06-25,SCH0152,0.0,0.0,1.0,1.0,0.0,Unknown Inspector,Needs repair,60.0
INSP02724,2025-12-23,SCH0574,1.0,1.0,1.0,,0.0,Urvi D’Alia,No Remarks,25.0
INSP00026,2025-09-25,0114,,1.0,1.0,1.0,1.0,Unknown Inspector,Needs repair,0.0
INSP02359,2025-08-03,SCH0388,,1.0,1.0,1.0,,Eshana Devan,No Remarks,0.0
INSP02709,2025-11-12,SCH0525,1.0,1.0,1.0,1.0,,Unknown Inspector,No remarks,0.0
INSP01948,2025-11-04,S0221,1.0,1.0,1.0,1.0,1.0,Wahab Nadig,Toilets locked,0.0
INSP02015,2025-08-22,SCH0162,1.0,1.0,1.0,,0.0,Isaac Verma,Toilets locked,25.0
INSP02164,2026-01-23,SCH0093,1.0,,1.0,0.0,0.0,Chameli Ravel,No remarks,50.0
INSP01840,2026-12-03,S0388,1.0,,1.0,,,Laksh Puri,Toilets locked,0.0
INSP00322,2025-08-25,SCH0408,1.0,0.0,1.0,0.0,1.0,Harrison Sharaf,Toilets locked,40.0
INSP01427,2025-04-25,SCH0474,1.0,1.0,,1.0,0.0,Siddharth Rajagopalan,Average,25.0
INSP02426,2025-07-14,SCH0567,1.0,0.0,1.0,1.0,1.0,Jack Thaker,Average,20.0
INSP01610,2025-08-30,SCH0406,1.0,,,1.0,0.0,Abhiram Kapadia,No Remarks,33.33
INSP00424,2025-10-22,S0072,1.0,,1.0,1.0,,Jonathan Murty,Needs repair,0.0
INSP01413,2025-05-09,S0543,1.0,1.0,1.0,0.0,1.0,Jairaj Buch,No Remarks,20.0
INSP00068,2025-08-05,SCH0361,1.0,,1.0,0.0,1.0,Wahab Vala,No Remarks,25.0
INSP02294,2026-03-07,S0319,1.0,1.0,1.0,1.0,0.0,Yashica Chatterjee,Toilets locked,20.0
INSP01619,2025-09-13,SCH0001,0.0,1.0,,,0.0,Devika Walia,Toilets locked,66.67
INSP02607,2026-01-17,SCH0046,1.0,0.0,,1.0,0.0,Yuvraj Dey,Average,50.0
INSP00032,2025-05-28,SCH0556,1.0,1.0,1.0,1.0,1.0,Sai Rana,Good condition,0.0
INSP02679,2025-12-05,SCH0412,0.0,1.0,1.0,0.0,,Samesh Koshy,Good condition,50.0
INSP00528,2025-08-11,SCH0415,,1.0,1.0,1.0,1.0,Ekavir Jayaraman,No Remarks,0.0
INSP02288,2025-12-12,SCH0332,1.0,1.0,1.0,,1.0,Geetika Chatterjee,Average,0.0
INSP00458,2026-01-14,SCH0311,1.0,1.0,1.0,1.0,0.0,Zansi Dhar,No remarks,20.0
INSP02659,2026-02-12,SCH0175,,1.0,1.0,0.0,0.0,Michael Doctor,Average,50.0
INSP02902,2025-04-19,SCH0217,1.0,1.0,,1.0,1.0,Chasmum Sheth,No Remarks,0.0
INSP02454,2025-06-28,SCH0341,1.0,1.0,1.0,,,Unknown Inspector,No remarks,0.0
INSP02919,2026-01-08,SCH0463,1.0,1.0,1.0,1.0,1.0,Gaurika Acharya,Good condition,0.0
INSP00863,2025-06-22,SCH0195,0.0,1.0,1.0,1.0,1.0,Caleb Thaman,Good condition,20.0
INSP02675,2025-12-05,SCH0065,1.0,1.0,1.0,,,Lavanya Chad,Needs repair,0.0
INSP00167,2026-01-03,SCH0002,,1.0,,1.0,1.0,Ekapad Bandi,Average,0.0
INSP00125,2025-09-08,SCH0213,0.0,1.0,1.0,1.0,0.0,Yashica Dhar,Average,40.0
INSP02595,2025-07-04,SCH0201,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,Good condition,20.0
INSP00683,2025-06-02,SCH0075,0.0,1.0,1.0,0.0,0.0,Aarna Khalsa,Average,60.0
INSP02330,2025-07-18,SCH0296,0.0,1.0,1.0,0.0,1.0,Manya Vasa,Average,40.0
INSP00573,2025-05-26,SCH0521,0.0,,0.0,1.0,,Hema Badal,Toilets locked,66.67
INSP01199,2025-12-16,SCH0448,1.0,,1.0,1.0,0.0,Gaurav Ramaswamy,Toilets locked,25.0
INSP01090,2026-03-05,SCH0425,1.0,1.0,1.0,1.0,,Sneha Bhalla,No Remarks,0.0
INSP01360,2025-07-13,SCH0168,1.0,1.0,,1.0,1.0,Triya Dewan,Toilets locked,0.0
INSP02365,2025-07-03,SCH0260,1.0,1.0,1.0,1.0,,Chanakya Manne,Good condition,0.0
INSP00507,2025-11-09,SCH0570,1.0,1.0,1.0,1.0,1.0,Anamika Parmar,Average,0.0
INSP01273,2025-12-23,SCH0191,1.0,1.0,1.0,1.0,,Aachal Garg,Good condition,0.0
INSP02712,2025-05-20,SCH0016,1.0,0.0,1.0,1.0,1.0,Jacob Dani,Toilets locked,20.0
INSP02046,2025-12-04,SCH0228,,0.0,1.0,1.0,1.0,Warda Mander,Needs repair,25.0
INSP01711,2025-07-07,SCH0017,0.0,1.0,1.0,,1.0,Yamini Venkataraman,No Remarks,25.0
INSP02871,2025-05-25,SCH0126,1.0,,1.0,,0.0,Devansh Jaggi,Average,33.33
INSP02468,2025-08-07,SCH0528,1.0,1.0,1.0,1.0,1.0,Arjun Dyal,Toilets locked,0.0
INSP00931,2025-11-09,S0040,1.0,1.0,1.0,1.0,,Chaitanya Palla,No remarks,0.0
INSP00177,2026-01-27,SCH0137,1.0,0.0,0.0,0.0,,Shivani Dutt,Good condition,75.0
INSP00595,2025-04-23,SCH0586,1.0,,1.0,1.0,1.0,Upadhriti Parmar,Good condition,0.0
INSP01564,2025-07-14,SCH0588,1.0,1.0,1.0,1.0,1.0,Patrick Pant,No Remarks,0.0
INSP02031,2025-10-03,SCH0018,0.0,1.0,0.0,0.0,1.0,Madhav Dass,Needs repair,60.0
INSP02452,2025-12-26,SCH0043,1.0,1.0,1.0,1.0,0.0,Ikbal Viswanathan,No Remarks,20.0
INSP01002,2025-10-27,SCH0208,1.0,1.0,1.0,1.0,,Harsh Jani,Toilets locked,0.0
INSP01232,2025-04-24,SCH0471,,1.0,1.0,,1.0,David Sant,Average,0.0
INSP00802,2025-06-17,SCH0517,1.0,0.0,1.0,,1.0,Advay Dugal,No remarks,25.0
INSP00434,2026-02-22,S0535,1.0,,,0.0,1.0,Nicholas Guha,No remarks,33.33
INSP00081,2025-09-06,SCH0314,1.0,0.0,1.0,1.0,0.0,Kamya Sandhu,Good condition,40.0
INSP02263,2025-06-16,S0494,0.0,1.0,,1.0,0.0,Krishna Dash,Average,50.0
INSP01197,2026-01-10,SCH0073,1.0,1.0,,0.0,0.0,Zaid Ram,Toilets locked,50.0
INSP02094,2025-04-06,SCH0431,,,1.0,1.0,0.0,Urvashi Mane,No remarks,33.33
INSP00417,2025-10-25,SCH0200,1.0,1.0,,,1.0,Pranit Luthra,Toilets locked,0.0
INSP02957,2025-09-24,SCH0212,1.0,1.0,1.0,1.0,1.0,Jalsa Choudhry,No remarks,0.0
INSP00496,2026-01-23,SCH0380,1.0,1.0,0.0,0.0,1.0,Sanya Bava,Toilets locked,40.0
INSP01628,2025-09-25,SCH0044,1.0,1.0,1.0,,0.0,Karan D’Alia,Good condition,25.0
INSP00938,2025-06-11,S0053,1.0,1.0,1.0,0.0,0.0,Advika Garde,Toilets locked,40.0
INSP02885,2025-08-24,SCH0225,1.0,1.0,1.0,,,Ranbir Rajagopalan,Average,0.0
INSP00371,2025-09-28,SCH0214,0.0,1.0,1.0,1.0,0.0,Samarth Patla,Needs repair,40.0
INSP01548,2025-06-20,SCH0224,1.0,0.0,1.0,1.0,0.0,Fitan Upadhyay,Toilets locked,40.0
INSP01695,2025-05-25,SCH0577,0.0,1.0,1.0,,0.0,Chaaya Boase,Good condition,50.0
INSP01941,2025-06-30,SCH0478,1.0,0.0,1.0,0.0,1.0,Vasatika Jayaraman,Toilets locked,40.0
INSP01787,2025-03-04,SCH0258,1.0,1.0,0.0,1.0,,Jagat Sachar,Average,25.0
INSP01927,2026-02-09,SCH0053,1.0,,1.0,1.0,1.0,Vinaya Pau,Needs repair,0.0
INSP01573,2025-05-22,SCH0553,1.0,0.0,1.0,,1.0,Chatresh Devi,Toilets locked,25.0
INSP02196,2025-04-08,SCH0194,0.0,1.0,,1.0,0.0,Tejas Subramaniam,No Remarks,50.0
INSP00839,2025-11-15,SCH0552,1.0,,1.0,,0.0,Banjeet Nigam,Toilets locked,33.33
INSP01243,2026-04-02,SCH0269,1.0,1.0,1.0,1.0,0.0,Hardik Anne,Good condition,20.0
INSP01865,2025-06-30,SCH0387,,1.0,0.0,,1.0,Panini Raja,Average,33.33
INSP00142,2025-09-25,SCH0510,,0.0,1.0,1.0,0.0,Mugdha Dugal,Average,50.0
INSP01207,2025-11-01,SCH0036,1.0,,0.0,1.0,1.0,Yauvani Karan,No remarks,25.0
INSP01728,2025-06-11,S0252,0.0,1.0,1.0,,0.0,Wriddhish Rege,No Remarks,50.0
INSP01481,2025-04-04,SCH0032,1.0,,,,1.0,Raksha Rajagopal,No Remarks,0.0
INSP01937,2025-05-21,SCH0523,1.0,,1.0,1.0,0.0,Agastya Patla,Average,25.0
INSP01939,2025-12-20,SCH0241,0.0,1.0,,1.0,1.0,Sathvik Agate,Toilets locked,25.0
INSP00533,2026-01-08,SCH0135,1.0,0.0,1.0,1.0,1.0,Harita Mukherjee,Needs repair,20.0
INSP02895,2025-12-01,SCH0104,1.0,1.0,1.0,,0.0,Hardik Bir,Good condition,25.0
INSP02245,2025-10-09,SCH0253,1.0,1.0,,1.0,,Omkaar Kothari,No remarks,0.0
INSP00655,2026-01-13,SCH0121,1.0,1.0,1.0,1.0,1.0,Yatin Mann,No remarks,0.0
INSP02413,2025-12-05,SCH0157,1.0,,1.0,0.0,0.0,Aishani Bumb,No remarks,50.0
INSP00412,2025-04-02,SCH0426,1.0,1.0,,1.0,0.0,Anirudh Ganesh,Needs repair,25.0
INSP00901,2025-10-12,0096,1.0,1.0,0.0,1.0,1.0,Neel Roy,No Remarks,20.0
INSP00178,2025-10-24,SCH0112,,0.0,0.0,0.0,,Inaya Batta,Needs repair,100.0
INSP00928,2026-07-03,SCH0085,0.0,,1.0,,1.0,Yashoda Halder,No remarks,33.33
INSP02887,2025-10-16,SCH0295,1.0,1.0,1.0,0.0,1.0,Gabriel Doctor,Average,20.0
INSP02535,2026-02-22,SCH0228,1.0,1.0,1.0,1.0,0.0,Zansi Varty,Toilets locked,20.0
INSP01821,2025-12-12,SCH0457,1.0,,1.0,,,Darpan Dara,Toilets locked,0.0
INSP01000,2025-10-20,SCH0210,1.0,1.0,1.0,,0.0,Jasmit Bora,Toilets locked,25.0
INSP02345,2025-12-21,SCH0007,1.0,1.0,1.0,1.0,1.0,Jagvi Borde,Good condition,0.0
INSP00480,2025-04-08,S0216,0.0,0.0,1.0,0.0,0.0,Damini Jha,Good condition,80.0
INSP00184,2025-06-13,SCH0332,0.0,1.0,1.0,1.0,0.0,Ekbal Ranganathan,Toilets locked,40.0
INSP00696,2025-06-27,SCH0441,0.0,1.0,1.0,1.0,1.0,Krishna Kale,Average,20.0
INSP01158,2025-11-04,SCH0489,1.0,,1.0,,0.0,Neel Dutta,Toilets locked,33.33
INSP00671,2025-07-25,SCH0350,0.0,,1.0,1.0,0.0,Veda Korpal,Needs repair,50.0
INSP00606,2025-07-13,SCH0261,0.0,1.0,1.0,0.0,,Mekhala Verma,No Remarks,50.0
INSP02272,2025-07-28,SCH0277,1.0,1.0,,1.0,,Janaki Shetty,No remarks,0.0
INSP01799,2025-04-25,SCH0421,1.0,1.0,1.0,,1.0,Warda Kade,No remarks,0.0
INSP00760,2025-09-21,SCH0181,,1.0,1.0,,,Kashvi Chander,Good condition,0.0
INSP02875,2025-06-03,SCH0239,1.0,1.0,1.0,0.0,,Arya Dey,Good condition,25.0
INSP00686,2025-12-12,SCH0268,1.0,1.0,,1.0,1.0,Chanakya Raval,Needs repair,0.0
INSP00487,2026-03-19,SCH0291,,1.0,1.0,1.0,1.0,Aarini Joshi,Average,0.0
INSP01579,2025-07-08,SCH0142,1.0,,1.0,,0.0,Omaja Bhasin,Needs repair,33.33
INSP00394,2025-10-05,SCH0114,1.0,1.0,1.0,1.0,1.0,Dhruv Jain,Needs repair,0.0
INSP01152,2025-05-27,SCH0430,1.0,1.0,,0.0,1.0,Laban Doshi,No Remarks,25.0
INSP02029,2026-02-28,SCH0463,1.0,1.0,1.0,1.0,0.0,Unknown Inspector,Needs repair,20.0
INSP02862,2025-09-30,SCH0350,1.0,1.0,1.0,,1.0,Reyansh Uppal,Good condition,0.0
INSP00163,2025-10-09,0005,0.0,1.0,1.0,0.0,0.0,Anvi Sani,Average,60.0
INSP01223,2025-06-15,SCH0325,1.0,1.0,1.0,1.0,0.0,Girik Tella,Good condition,20.0
INSP01916,2025-10-03,SCH0302,0.0,1.0,0.0,1.0,0.0,Balveer Bhatt,Toilets locked,60.0
INSP01049,2025-09-05,SCH0416,1.0,,1.0,1.0,1.0,Leela Gera,Average,0.0
INSP00431,2025-08-30,SCH0582,1.0,1.0,0.0,1.0,1.0,Chakradev Contractor,No remarks,20.0
INSP01104,2025-10-12,SCH0386,1.0,,,,0.0,Utkarsh Sarin,Good condition,50.0
INSP00439,2025-09-05,0279,1.0,1.0,1.0,1.0,1.0,Rachana Aggarwal,No remarks,0.0
INSP01884,2025-09-05,SCH0133,0.0,1.0,1.0,1.0,0.0,Aarini Sandal,No remarks,40.0
INSP01226,2026-01-30,SCH0070,,1.0,1.0,1.0,0.0,Neha Yadav,Average,25.0
INSP02032,2025-10-13,SCH0497,1.0,1.0,1.0,1.0,,Yoshita Konda,No Remarks,0.0
INSP01037,2025-11-13,SCH0322,,,1.0,,1.0,Krish Divan,Average,0.0
INSP01076,2025-10-02,SCH0024,,1.0,1.0,1.0,1.0,Unknown Inspector,No remarks,0.0
INSP01749,2026-05-02,SCH0301,,,0.0,1.0,,Unknown Inspector,Toilets locked,50.0
INSP00031,2025-06-06,SCH0159,1.0,1.0,,,1.0,Noah Misra,Average,0.0
INSP02021,2025-05-06,SCH0019,1.0,1.0,,1.0,0.0,Faras Behl,Needs repair,25.0
INSP02103,2025-08-18,0526,1.0,1.0,1.0,,0.0,Unknown Inspector,No Remarks,25.0
INSP00963,2025-10-18,S0375,1.0,1.0,,0.0,,Tanvi Seth,No Remarks,33.33
INSP02285,2026-01-27,SCH0593,1.0,,1.0,,1.0,Saumya Suri,No Remarks,0.0
INSP00174,2025-12-15,SCH0093,1.0,1.0,,1.0,0.0,Vedika Chacko,Toilets locked,25.0
INSP02213,2025-12-15,0411,0.0,0.0,1.0,0.0,,Gaurika Bail,Good condition,75.0
INSP00297,2026-01-26,SCH0018,1.0,1.0,,0.0,1.0,Ayush Anne,No remarks,25.0
INSP00326,2026-02-10,SCH0180,1.0,1.0,0.0,1.0,1.0,Daksha Gole,No remarks,20.0
INSP01290,2025-10-11,SCH0102,1.0,1.0,,1.0,0.0,Nikita Baria,No remarks,25.0
INSP00280,2025-06-29,SCH0138,0.0,1.0,1.0,0.0,0.0,Triya Chaudhuri,No remarks,60.0
INSP02655,2026-02-20,SCH0117,1.0,1.0,,0.0,0.0,Aarav Mannan,No Remarks,50.0
INSP02414,2025-08-08,SCH0417,1.0,1.0,1.0,0.0,1.0,Mason Kara,Average,20.0
INSP01984,2025-09-14,SCH0383,0.0,1.0,1.0,0.0,0.0,Aditya Kar,Needs repair,60.0
INSP00813,2025-10-28,SCH0506,1.0,1.0,1.0,1.0,0.0,Gautam Divan,Average,20.0
INSP01217,2025-04-25,SCH0455,0.0,1.0,1.0,,1.0,Upasna Rao,No remarks,25.0
INSP02617,2025-05-15,SCH0155,1.0,0.0,1.0,0.0,0.0,Kabir Borde,Good condition,60.0
INSP00701,2025-11-09,SCH0078,0.0,1.0,1.0,1.0,1.0,Benjamin Jani,No remarks,20.0
INSP00558,2025-08-21,SCH0236,0.0,,1.0,0.0,1.0,Baljiwan Yohannan,No remarks,50.0
INSP01899,2025-09-21,SCH0184,1.0,1.0,1.0,1.0,0.0,Mitali Singh,No remarks,20.0
INSP02518,2025-09-30,SCH0344,1.0,1.0,1.0,0.0,1.0,Zayyan Varughese,Needs repair,20.0
INSP01512,2025-11-30,SCH0487,1.0,1.0,1.0,1.0,,Yashawini Seth,Good condition,0.0
INSP00074,2025-07-18,SCH0365,1.0,,1.0,1.0,1.0,Raagini Krish,Average,0.0
INSP02255,2025-10-18,SCH0270,,1.0,1.0,1.0,0.0,Lavanya Subramanian,Toilets locked,25.0
INSP00049,2025-07-05,SCH0083,1.0,1.0,,1.0,1.0,Brijesh Mallick,Good condition,0.0
INSP00603,2026-03-20,SCH0058,1.0,0.0,1.0,0.0,1.0,Zinal Kant,No remarks,40.0
INSP00681,2026-01-28,SCH0239,1.0,1.0,0.0,1.0,0.0,Vinaya Dayal,No remarks,40.0
INSP01452,2025-11-24,SCH0218,1.0,,1.0,0.0,1.0,Gopal Sridhar,No remarks,25.0
INSP01903,2025-09-24,SCH0056,1.0,1.0,1.0,0.0,1.0,Aarini Kapadia,Average,20.0
INSP02406,2026-01-16,SCH0269,,,0.0,1.0,0.0,Fariq Garg,No Remarks,66.67
INSP01445,2025-11-06,SCH0177,1.0,1.0,1.0,0.0,1.0,Shravya Srinivas,No remarks,20.0
INSP02878,2025-12-23,SCH0317,1.0,1.0,,1.0,0.0,Darpan Bala,Toilets locked,25.0
INSP01578,2025-09-20,SCH0524,0.0,1.0,1.0,0.0,,Zaid Brar,Good condition,50.0
INSP00403,2025-04-20,SCH0590,1.0,,1.0,1.0,1.0,Orinder Sarna,Needs repair,0.0
INSP01746,2026-02-06,SCH0303,1.0,,1.0,0.0,0.0,Tarak Rattan,Needs repair,50.0
INSP02755,2025-04-09,SCH0029,1.0,1.0,1.0,1.0,1.0,Unknown Inspector,Needs repair,0.0
INSP01555,2026-02-15,SCH0078,0.0,1.0,1.0,0.0,0.0,Avi Om,Good condition,60.0
INSP02738,2025-09-12,SCH0201,1.0,,1.0,0.0,0.0,Chavvi Datta,Good condition,50.0
INSP01212,2025-10-04,SCH0380,1.0,1.0,0.0,1.0,0.0,Ayushman Saxena,Toilets locked,40.0
INSP02561,2025-07-22,SCH0571,0.0,1.0,1.0,,0.0,Mekhala Goyal,Average,50.0
INSP02270,2026-01-19,SCH0268,1.0,,0.0,0.0,1.0,Indali Peri,Good condition,50.0
INSP02237,2025-12-30,SCH0357,1.0,1.0,,,1.0,Warda Nair,Average,0.0
INSP01513,2026-12-01,SCH0467,,1.0,0.0,1.0,0.0,Hemang Krishnamurthy,Average,50.0
INSP02356,2025-12-07,S0030,1.0,1.0,,1.0,1.0,Ishani Doctor,Needs repair,0.0
INSP01875,2025-12-02,SCH0556,1.0,1.0,,1.0,0.0,Urvi Loyal,No remarks,25.0
INSP01012,2025-04-11,SCH0185,1.0,1.0,1.0,1.0,1.0,Neha Doctor,Average,0.0
INSP01072,2026-04-03,SCH0258,1.0,1.0,0.0,1.0,0.0,Daksh Sarma,No Remarks,40.0
INSP00680,2025-12-18,SCH0443,0.0,1.0,,0.0,0.0,Ethan Kurian,Good condition,75.0
INSP01712,2025-06-30,SCH0563,0.0,,1.0,1.0,0.0,Lucky Wadhwa,Average,50.0
INSP00325,2025-03-07,SCH0447,1.0,0.0,1.0,,1.0,Krishna Saxena,Toilets locked,25.0
INSP00820,2026-01-16,SCH0307,1.0,1.0,1.0,0.0,0.0,Rachita Wable,Average,40.0
INSP01489,2025-11-01,SCH0055,1.0,0.0,1.0,1.0,0.0,Samarth Hayre,No Remarks,40.0
INSP01812,2026-01-29,SCH0434,1.0,1.0,1.0,0.0,1.0,Arya Dara,Good condition,20.0
INSP00811,2025-10-29,SCH0585,0.0,0.0,0.0,1.0,1.0,Chasmum Vyas,No Remarks,60.0
INSP01973,2025-11-28,SCH0396,1.0,0.0,,1.0,1.0,Sathvik Acharya,No Remarks,25.0
INSP02840,2025-04-18,SCH0232,1.0,1.0,1.0,0.0,1.0,Unknown Inspector,Needs repair,20.0
INSP02212,2026-03-29,SCH0046,1.0,1.0,1.0,1.0,,Ekantika Manne,No remarks,0.0
INSP01129,2025-11-16,SCH0032,1.0,0.0,1.0,0.0,1.0,Harish Vohra,Needs repair,40.0
INSP00502,2025-06-07,SCH0297,1.0,1.0,1.0,0.0,,Unknown Inspector,No Remarks,25.0
INSP02642,2025-08-13,SCH0003,,,1.0,0.0,0.0,Bhavini Wagle,Toilets locked,66.67
INSP02125,2025-11-08,SCH0076,1.0,1.0,1.0,1.0,1.0,Guneet Wali,No remarks,0.0
INSP02828,2025-07-05,SCH0126,0.0,0.0,1.0,0.0,0.0,Elijah Sen,Average,80.0
INSP00240,2025-11-07,S0029,,0.0,1.0,1.0,1.0,Vanya Sem,No remarks,25.0
INSP00762,2025-05-16,SCH0543,,1.0,1.0,0.0,,Unknown Inspector,Good condition,33.33
INSP01717,2025-12-15,SCH0390,0.0,1.0,1.0,,1.0,Chandran Kapadia,Good condition,25.0
INSP01229,2025-03-08,SCH0125,1.0,1.0,,0.0,1.0,Prisha Bhat,Average,25.0
INSP01473,2025-10-16,SCH0221,1.0,1.0,1.0,,1.0,Arunima Thakkar,Average,0.0
INSP00953,2025-10-27,SCH0133,1.0,1.0,1.0,0.0,1.0,Oeshi Bhatia,No remarks,20.0
INSP01262,2025-07-22,SCH0195,1.0,1.0,0.0,1.0,1.0,Joshua Sastry,Toilets locked,20.0
INSP02307,2026-03-22,SCH0141,1.0,0.0,1.0,0.0,1.0,Maya Behl,Average,40.0
INSP01654,2025-04-11,SCH0554,,1.0,,1.0,,Praneel Jani,Average,0.0
INSP01045,2026-02-15,SCH0366,0.0,1.0,0.0,1.0,1.0,Ekta Goel,Average,40.0
INSP01478,2026-01-16,SCH0502,0.0,1.0,,,,Abha Memon,No remarks,50.0
INSP00512,2026-03-02,S0467,,0.0,0.0,,,Udyati Koshy,No Remarks,100.0
INSP01361,2026-03-26,SCH0572,1.0,1.0,0.0,,0.0,Bhavani Prabhakar,Needs repair,50.0
INSP02141,2025-10-15,SCH0513,0.0,1.0,1.0,1.0,1.0,Ekaja Bal,No remarks,20.0
INSP00841,2026-03-08,0044,,1.0,1.0,,0.0,Unknown Inspector,No Remarks,33.33
INSP02176,2026-02-22,0155,1.0,1.0,1.0,1.0,0.0,Netra Sule,No remarks,20.0
INSP01831,2025-12-10,S0181,,1.0,1.0,1.0,0.0,Vrinda Comar,Good condition,25.0
INSP02769,2025-11-21,SCH0018,1.0,0.0,1.0,0.0,0.0,Qarin Dhingra,No Remarks,60.0
INSP00638,2025-09-23,SCH0120,1.0,1.0,1.0,1.0,1.0,Tanvi Gaba,Good condition,0.0
INSP01950,2025-09-29,SCH0080,1.0,0.0,0.0,,1.0,Zinal Buch,No Remarks,50.0
INSP02954,2025-04-07,SCH0065,1.0,1.0,1.0,1.0,,Nisha Manda,Needs repair,0.0
INSP01722,2026-02-07,SCH0268,1.0,1.0,1.0,1.0,1.0,Ridhi Ahuja,Good condition,0.0
