inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP02330,2025-07-18,SCH0296,False,True,True,False,True,Manya Vasa,Average
INSP00573,2025-05-26,SCH0521,False,False,False,True,True,Hema Badal,Toilets locked
INSP01199,2025-12-16,SCH0448,True,,True,True,False,Gaurav Ramaswamy,Toilets locked
INSP01090,2026-05-03,SCH0425,True,True,True,True,,Sneha Bhalla,
INSP01360,2025-07-13,SCH0168,True,True,True,True,True,Triya Dewan,Toilets locked
INSP02365,2025-07-03,SCH0260,True,True,True,True,True,Chanakya Manne,Good condition
INSP00507,2025-11-09,SCH0570,True,True,True,True,True,Anamika Parmar,Average
INSP01273,2025-12-23,SCH0191,True,True,True,True,True,Aachal Garg,Good condition
INSP02712,2025-05-20,SCH0016,True,False,True,True,True,Jacob Dani,Toilets locked
INSP02046,2025-04-12,SCH0228,False,False,True,True,True,Warda Mander,Needs repair
INSP01711,2025-07-07,SCH0017,False,True,True,True,True,Yamini Venkataraman,
INSP02871,2025-05-25,SCH0126,True,True,True,False,False,Devansh Jaggi,Average
INSP02468,2025-08-07,SCH0528,True,True,True,True,True,Arjun Dyal,Toilets locked
INSP00931,2025-09-11,SCH0040,True,True,True,True,False,Chaitanya Palla,No remarks
INSP00177,2026-01-27,SCH0137,True,False,False,False,,Shivani Dutt,Good condition
INSP00595,2025-04-23,SCH0586,True,True,True,True,True,Upadhriti Parmar,Good condition
INSP01564,2025-07-14,SCH0588,True,True,True,True,True,Patrick Pant,
INSP02031,2025-03-10,SCH0018,False,True,False,False,True,Madhav Dass,Needs repair
INSP02452,2025-12-26,SCH0043,True,True,True,True,False,Ikbal Viswanathan,
INSP01002,2025-10-27,SCH0208,True,True,True,True,False,Harsh Jani,Toilets locked
INSP01232,2025-04-24,SCH0471,False,True,True,,True,David Sant,Average
INSP00802,2025-06-17,SCH0517,True,False,True,False,True,Advay Dugal,No remarks
INSP00434,2026-02-22,SCH0535,True,True,True,False,True,Nicholas Guha,No remarks
INSP00081,2025-06-09,SCH0314,True,False,True,True,False,Kamya Sandhu,Good condition
INSP02263,2025-06-16,SCH0494,False,True,,True,False,Krishna Dash,Average
INSP01197,2026-01-10,SCH0073,True,True,,False,False,Zaid Ram,Toilets locked
INSP02094,2025-06-04,SCH0431,True,True,True,True,False,Urvashi Mane,No remarks
INSP00417,2025-10-25,SCH0200,True,True,False,False,True,Pranit Luthra,Toilets locked
INSP02957,2025-09-24,SCH0212,True,True,True,True,True,Jalsa Choudhry,No remarks
INSP00496,2026-01-23,SCH0380,True,True,False,False,True,Sanya Bava,Toilets locked
INSP01628,2025-09-25,SCH0044,True,True,True,True,False,Karan D’Alia,Good condition
INSP00938,2025-06-11,SCH0053,True,True,True,False,False,Advika Garde,Toilets locked
INSP02885,2025-08-24,SCH0225,True,True,True,True,True,Ranbir Rajagopalan,Average
INSP00371,2025-09-28,SCH0214,False,True,True,True,False,Samarth Patla,Needs repair
INSP01548,2025-06-20,SCH0224,True,False,True,True,False,Fitan Upadhyay,Toilets locked
INSP01695,2025-05-25,SCH0577,False,True,True,,False,Chaaya Boase,Good condition
INSP01941,2025-06-30,SCH0478,True,False,True,False,True,Vasatika Jayaraman,Toilets locked
INSP01787,2025-04-03,SCH0258,True,True,False,True,False,Jagat Sachar,Average
INSP01927,2026-02-09,SCH0053,True,False,True,True,True,Vinaya Pau,Needs repair
INSP01573,2025-05-22,SCH0553,True,False,True,True,True,Chatresh Devi,Toilets locked
INSP02196,2025-04-08,SCH0194,False,True,False,True,False,Tejas Subramaniam,
INSP00839,2025-11-15,SCH0552,True,False,True,True,False,Banjeet Nigam,Toilets locked
INSP01243,2026-02-04,SCH0269,True,True,True,True,False,Hardik Anne,Good condition
INSP01865,2025-06-30,SCH0387,,True,False,True,True,Panini Raja,Average
INSP00142,2025-09-25,SCH0510,False,False,True,True,False,Mugdha Dugal,Average
INSP01207,2025-01-11,SCH0036,True,,False,True,True,Yauvani Karan,No remarks
INSP01728,2025-11-06,SCH0252,False,True,True,,False,Wriddhish Rege,
INSP01481,2025-04-04,SCH0032,True,False,,,True,Raksha Rajagopal,
INSP01937,2025-05-21,SCH0523,True,,True,True,False,Agastya Patla,Average
INSP01939,2025-12-20,SCH0241,False,True,True,True,True,Sathvik Agate,Toilets locked
INSP00533,2026-01-08,SCH0135,True,False,True,True,True,Harita Mukherjee,Needs repair
INSP02895,2025-12-01,SCH0104,True,True,True,True,False,Hardik Bir,Good condition
INSP02245,2025-10-09,SCH0253,True,True,False,True,False,Omkaar Kothari,No remarks
INSP00655,2026-01-13,SCH0121,True,True,True,True,True,Yatin Mann,No remarks
INSP02413,2025-05-12,SCH0157,True,,True,False,False,Aishani Bumb,No remarks
INSP00412,2025-04-02,SCH0426,True,True,False,True,False,Anirudh Ganesh,Needs repair
INSP00901,2025-12-10,SCH0096,True,True,False,True,True,Neel Roy,
INSP00178,2025-10-24,SCH0112,True,False,False,False,,Inaya Batta,Needs repair
INSP00928,2026-03-07,SCH0085,False,True,True,False,True,Yashoda Halder,No remarks
INSP02887,2025-10-16,SCH0295,True,True,True,False,True,Gabriel Doctor,Average
INSP02535,2026-02-22,SCH0228,True,True,True,True,False,Zansi Varty,Toilets locked
INSP01821,2025-12-12,SCH0457,True,False,True,,True,Darpan Dara,Toilets locked
INSP01000,2025-10-20,SCH0210,True,True,True,,False,Jasmit Bora,Toilets locked
INSP02345,2025-12-21,SCH0007,True,True,True,True,True,Jagvi Borde,Good condition
INSP00480,2025-04-08,SCH0216,False,False,True,False,False,Damini Jha,Good condition
INSP00184,2025-06-13,SCH0332,False,True,True,True,False,Ekbal Ranganathan,Toilets locked
INSP00696,2025-06-27,SCH0441,False,True,True,True,True,Krishna Kale,Average
INSP01158,2025-04-11,SCH0489,True,True,True,,False,Neel Dutta,Toilets locked
INSP00671,2025-07-25,SCH0350,False,,True,True,False,Veda Korpal,Needs repair
INSP00606,2025-07-13,SCH0261,False,True,True,False,,Mekhala Verma,
INSP02272,2025-07-28,SCH0277,True,True,True,True,False,Janaki Shetty,No remarks
INSP01799,2025-04-25,SCH0421,True,True,True,False,True,Warda Kade,No remarks
INSP00760,2025-09-21,SCH0181,False,True,True,True,False,Kashvi Chander,Good condition
INSP02875,2025-03-06,SCH0239,True,True,True,False,False,Arya Dey,Good condition
INSP00686,2025-12-12,SCH0268,True,True,,True,True,Chanakya Raval,Needs repair
INSP00487,2026-03-19,SCH0291,True,True,True,True,True,Aarini Joshi,Average
INSP01579,2025-08-07,SCH0142,True,True,True,True,False,Omaja Bhasin,Needs repair
INSP00394,2025-10-05,SCH0114,True,True,True,True,True,Dhruv Jain,Needs repair
INSP01152,2025-05-27,SCH0430,True,True,False,False,True,Laban Doshi,
INSP02029,2026-02-28,SCH0463,True,True,True,True,False,,Needs repair
INSP02862,2025-09-30,SCH0350,True,True,True,,True,Reyansh Uppal,Good condition
INSP00163,2025-10-09,SCH0005,False,True,True,False,False,Anvi Sani,Average
INSP01223,2025-06-15,SCH0325,True,True,True,True,False,Girik Tella,Good condition
INSP01916,2025-03-10,SCH0302,False,True,False,True,False,Balveer Bhatt,Toilets locked
INSP01049,2025-09-05,SCH0416,True,True,True,True,True,Leela Gera,Average
INSP00431,2025-08-30,SCH0582,True,True,False,True,True,Chakradev Contractor,No remarks
INSP01104,2025-10-12,SCH0386,True,True,False,False,False,Utkarsh Sarin,Good condition
INSP00439,2025-05-09,SCH0279,True,True,True,True,True,Rachana Aggarwal,No remarks
INSP01884,2025-09-05,SCH0133,False,True,True,True,False,Aarini Sandal,No remarks
INSP01226,2026-01-30,SCH0070,False,True,True,True,False,Neha Yadav,Average
INSP02032,2025-10-13,SCH0497,True,True,True,True,False,Yoshita Konda,
INSP01037,2025-11-13,SCH0322,True,True,True,True,True,Krish Divan,Average
INSP01076,2025-10-02,SCH0024,False,True,True,True,True,,No remarks
INSP01749,2026-02-05,SCH0301,True,,False,True,,,Toilets locked
INSP00031,2025-06-06,SCH0159,True,True,False,False,True,Noah Misra,Average
INSP02021,2025-06-05,SCH0019,True,True,False,True,False,Faras Behl,Needs repair
INSP02103,2025-08-18,SCH0526,True,True,True,True,False,,
INSP00963,2025-10-18,SCH0375,True,True,,False,False,Tanvi Seth,
INSP02285,2026-01-27,SCH0593,True,True,True,False,True,Saumya Suri,
INSP00174,2025-12-15,SCH0093,True,True,True,True,False,Vedika Chacko,Toilets locked
INSP02213,2025-12-15,SCH0411,False,False,True,False,False,Gaurika Bail,Good condition
INSP00297,2026-01-26,SCH0018,True,True,True,False,True,Ayush Anne,No remarks
INSP00326,2026-02-10,SCH0180,True,True,False,True,True,Daksha Gole,No remarks
INSP01290,2025-11-10,SCH0102,True,True,True,True,False,Nikita Baria,No remarks
INSP00280,2025-06-29,SCH0138,False,True,True,False,False,Triya Chaudhuri,No remarks
INSP02655,2026-02-20,SCH0117,True,True,False,False,False,Aarav Mannan,
INSP02414,2025-08-08,SCH0417,True,True,True,False,True,Mason Kara,Average
INSP01984,2025-09-14,SCH0383,False,True,True,False,False,Aditya Kar,Needs repair
INSP00813,2025-10-28,SCH0506,True,True,True,True,False,Gautam Divan,Average
INSP01217,2025-04-25,SCH0455,False,True,True,False,True,Upasna Rao,No remarks
INSP02617,2025-05-15,SCH0155,True,False,True,False,False,Kabir Borde,Good condition
INSP00701,2025-09-11,SCH0078,False,True,True,True,True,Benjamin Jani,No remarks
INSP00558,2025-08-21,SCH0236,False,False,True,False,True,Baljiwan Yohannan,No remarks
INSP01899,2025-09-21,SCH0184,True,True,True,True,False,Mitali Singh,No remarks
INSP02518,2025-09-30,SCH0344,True,True,True,False,True,Zayyan Varughese,Needs repair
INSP01512,2025-11-30,SCH0487,True,True,True,True,,Yashawini Seth,Good condition
INSP00074,2025-07-18,SCH0365,True,,True,True,True,Raagini Krish,Average
INSP02255,2025-10-18,SCH0270,True,True,True,True,False,Lavanya Subramanian,Toilets locked
INSP00049,2025-05-07,SCH0083,True,True,True,True,True,Brijesh Mallick,Good condition
INSP00603,2026-03-20,SCH0058,True,False,True,False,True,Zinal Kant,No remarks
INSP00681,2026-01-28,SCH0239,True,True,False,True,False,Vinaya Dayal,No remarks
INSP01452,2025-11-24,SCH0218,True,True,True,False,True,Gopal Sridhar,No remarks
INSP01903,2025-09-24,SCH0056,True,True,True,False,True,Aarini Kapadia,Average
INSP02406,2026-01-16,SCH0269,,True,False,True,False,Fariq Garg,
INSP01445,2025-06-11,SCH0177,True,True,True,False,True,Shravya Srinivas,No remarks
INSP02878,2025-12-23,SCH0317,True,True,False,True,False,Darpan Bala,Toilets locked
INSP01578,2025-09-20,SCH0524,False,True,True,False,True,Zaid Brar,Good condition
INSP00403,2025-04-20,SCH0590,True,,True,True,True,Orinder Sarna,Needs repair
INSP01746,2026-02-06,SCH0303,True,False,True,False,False,Tarak Rattan,Needs repair
INSP02755,2025-04-09,SCH0029,True,True,True,True,True,,Needs repair
INSP01555,2026-02-15,SCH0078,False,True,True,False,False,Avi Om,Good condition
INSP02738,2025-12-09,SCH0201,True,,True,False,False,Chavvi Datta,Good condition
INSP01212,2025-10-04,SCH0380,True,True,False,True,False,Ayushman Saxena,Toilets locked
INSP02561,2025-07-22,SCH0571,False,True,True,True,False,Mekhala Goyal,Average
INSP02270,2026-01-19,SCH0268,True,,False,False,True,Indali Peri,Good condition
INSP02237,2025-12-30,SCH0357,True,True,False,True,True,Warda Nair,Average
INSP01513,2026-01-12,SCH0467,True,True,False,True,False,Hemang Krishnamurthy,Average
INSP02356,2025-07-12,SCH0030,True,True,True,True,True,Ishani Doctor,Needs repair
INSP01875,2025-12-02,SCH0556,True,True,,True,False,Urvi Loyal,No remarks
INSP01012,2025-11-04,SCH0185,True,True,True,True,True,Neha Doctor,Average
INSP01072,2026-03-04,SCH0258,True,True,False,True,False,Daksh Sarma,
INSP00680,2025-12-18,SCH0443,False,True,False,False,False,Ethan Kurian,Good condition
INSP01712,2025-06-30,SCH0563,False,,True,True,False,Lucky Wadhwa,Average
INSP00325,2025-07-03,SCH0447,True,False,True,False,True,Krishna Saxena,Toilets locked
INSP00820,2026-01-16,SCH0307,True,True,True,False,False,Rachita Wable,Average
INSP01489,2025-11-01,SCH0055,True,False,True,True,False,Samarth Hayre,
INSP01812,2026-01-29,SCH0434,True,True,True,False,True,Arya Dara,Good condition
INSP00811,2025-10-29,SCH0585,False,False,False,True,True,Chasmum Vyas,
INSP01973,2025-11-28,SCH0396,True,False,True,True,True,Sathvik Acharya,
INSP02840,2025-04-18,SCH0232,True,True,True,False,True,,Needs repair
INSP02212,2026-03-29,SCH0046,True,True,True,True,False,Ekantika Manne,No remarks
INSP01129,2025-11-16,SCH0032,True,False,True,False,True,Harish Vohra,Needs repair
INSP00502,2025-07-06,SCH0297,True,True,True,False,True,,
INSP02642,2025-08-13,SCH0003,True,,True,False,False,Bhavini Wagle,Toilets locked
INSP02125,2025-11-08,SCH0076,True,True,True,True,True,Guneet Wali,No remarks
INSP02828,2025-07-05,SCH0126,False,False,True,False,False,Elijah Sen,Average
INSP00240,2025-11-07,SCH0029,True,False,True,True,True,Vanya Sem,No remarks
INSP00762,2025-05-16,SCH0543,False,True,True,False,False,,Good condition
INSP01717,2025-12-15,SCH0390,False,True,True,False,True,Chandran Kapadia,Good condition
INSP01229,2025-08-03,SCH0125,True,True,,False,True,Prisha Bhat,Average
INSP01473,2025-10-16,SCH0221,True,True,True,True,True,Arunima Thakkar,Average
INSP00953,2025-10-27,SCH0133,True,True,True,False,True,Oeshi Bhatia,No remarks
INSP01262,2025-07-22,SCH0195,True,True,False,True,True,Joshua Sastry,Toilets locked
INSP02307,2026-03-22,SCH0141,True,False,True,False,True,Maya Behl,Average
INSP01654,2025-04-11,SCH0554,,True,False,True,False,Praneel Jani,Average
INSP01045,2026-02-15,SCH0366,False,True,False,True,True,Ekta Goel,Average
INSP01478,2026-01-16,SCH0502,False,True,True,,False,Abha Memon,No remarks
INSP00512,2026-03-02,SCH0467,,False,False,True,True,Udyati Koshy,
INSP01361,2026-03-26,SCH0572,True,True,False,True,False,Bhavani Prabhakar,Needs repair
INSP02141,2025-10-15,SCH0513,False,True,True,True,True,Ekaja Bal,No remarks
INSP00841,2026-08-03,SCH0044,True,True,True,True,False,,
INSP02176,2026-02-22,SCH0155,True,True,True,True,False,Netra Sule,No remarks
INSP01831,2025-10-12,SCH0181,,True,True,True,False,Vrinda Comar,Good condition
INSP02769,2025-11-21,SCH0018,True,False,True,False,False,Qarin Dhingra,
INSP00638,2025-09-23,SCH0120,True,True,True,True,True,Tanvi Gaba,Good condition
INSP01950,2025-09-29,SCH0080,True,False,False,False,True,Zinal Buch,
INSP02954,2025-04-07,SCH0065,True,True,True,True,True,Nisha Manda,Needs repair
INSP01722,2026-02-07,SCH0268,True,True,True,True,True,Ridhi Ahuja,Good condition
INSP00600,2025-05-26,SCH0008,False,True,True,True,True,Zayyan Om,No remarks
INSP01475,2025-12-21,SCH0235,True,True,,True,True,Anita Acharya,Good condition
INSP02135,2026-03-17,SCH0131,True,False,True,True,True,Sneha Shanker,No remarks
INSP02602,2025-11-11,SCH0514,True,False,True,False,,,
INSP00109,2025-09-01,SCH0002,True,True,True,True,False,Sai Sarma,Good condition
INSP02401,2025-07-02,SCH0117,True,False,True,False,False,,
INSP01583,2025-12-01,SCH0590,True,False,True,False,False,Guneet Pai,Average
INSP00319,2026-01-22,SCH0477,False,True,True,True,False,Ladli Buch,Good condition
INSP02983,2026-03-20,SCH0229,True,True,True,False,False,,Good condition
INSP02725,2026-03-23,SCH0281,True,True,True,True,True,,Needs repair
INSP01095,2025-04-17,SCH0469,True,True,True,True,True,Ronith Kakar,Needs repair
INSP00569,2025-06-15,SCH0449,False,True,False,False,False,Vasana Dugar,
INSP02687,2025-12-26,SCH0202,True,True,True,False,True,Widisha Bhatti,Needs repair
INSP02298,2025-11-27,SCH0085,True,True,True,True,,Madhavi Talwar,Needs repair
INSP02872,2025-10-01,SCH0148,True,True,True,True,True,Fiyaz Puri,No remarks
INSP01546,2025-06-29,SCH0052,False,True,True,False,False,Hemang Dar,Needs repair
INSP02974,2026-02-19,SCH0569,True,True,True,True,False,Gunbir Khare,Good condition
INSP01925,2026-02-06,SCH0393,True,True,False,True,False,Gaurang Pandey,Toilets locked
INSP02692,2025-06-04,SCH0189,,True,True,False,True,Watika Toor,Average
INSP02805,2025-05-10,SCH0337,True,True,True,False,False,,Good condition
INSP01469,2025-09-21,SCH0230,True,True,True,True,True,Janya Baral,Average
INSP00057,2025-06-30,SCH0456,True,,False,True,False,Wriddhish Merchant,
INSP01789,2026-01-21,SCH0547,True,True,True,True,True,Quincy Thaker,No remarks
INSP02275,2026-03-27,SCH0474,True,True,True,True,False,Zayan Vig,Toilets locked
INSP02131,2025-05-26,SCH0354,True,True,True,False,False,Charles Prashad,
INSP02197,2025-08-02,SCH0131,,True,True,True,False,Dhriti Kanda,Needs repair
INSP00469,2025-05-19,SCH0416,True,True,False,False,True,Isha Solanki,Average
INSP01886,2026-02-17,SCH0564,True,True,True,False,True,Vinaya Nagar,No remarks
INSP00941,2025-10-24,SCH0310,True,True,True,False,False,Girik Butala,
INSP00536,2025-06-24,SCH0141,True,True,True,False,True,Omisha Sankaran,Toilets locked
INSP01428,2026-01-21,SCH0140,True,True,True,True,True,Kavya Lall,Average
INSP00555,2025-08-16,SCH0197,True,True,False,False,False,Yashodhara Mammen,Needs repair
INSP02621,2025-04-26,SCH0101,True,True,True,False,False,Ekantika Oommen,Average
INSP02211,2025-06-02,SCH0566,True,True,True,False,False,Rajeshri Mohan,Toilets locked
INSP02536,2026-02-14,SCH0466,True,True,False,,False,Forum Sachdev,
INSP00692,2025-10-04,SCH0355,True,True,True,True,,Isaiah Bali,No remarks
INSP00070,2026-02-15,SCH0496,False,True,True,False,True,Vasana Mahajan,Good condition
INSP02764,2026-02-26,SCH0433,,False,True,False,True,Omya Karan,Average
INSP01740,2025-07-20,SCH0394,,True,True,False,False,Hema Khosla,
INSP00437,2026-03-18,SCH0438,True,,True,True,True,Jagat Sawhney,Good condition
INSP02122,2025-12-08,SCH0553,False,False,True,True,False,Liam Tata,Needs repair
INSP01004,2026-03-29,SCH0145,True,True,True,True,True,Chatura Ben,Toilets locked
INSP01254,2025-07-19,SCH0379,True,True,True,,True,Anmol Puri,Needs repair
INSP00566,2025-04-04,SCH0304,False,True,False,False,True,Isaiah Nayar,Needs repair
INSP00314,2025-07-27,SCH0189,True,True,False,True,True,,Good condition
INSP00234,2025-11-24,SCH0340,True,True,True,True,False,,No remarks
INSP02381,2025-12-07,SCH0273,True,True,True,,False,Samesh Bala,Good condition
INSP00735,2025-06-08,SCH0481,True,True,True,True,False,Aryan Seth,
INSP01378,2025-04-10,SCH0030,True,True,True,False,False,Mahika Sarkar,Needs repair
INSP00112,2025-06-30,SCH0399,True,True,False,True,False,Anusha Kalita,Needs repair
INSP01345,2025-11-05,SCH0236,True,True,True,True,False,Ishita Deep,
INSP01506,2025-04-16,SCH0055,True,False,True,True,False,Advika Ahuja,No remarks
INSP01053,2025-04-04,SCH0468,True,True,True,True,False,Chameli Gour,
INSP02321,2025-07-11,SCH0528,True,True,False,,True,Balendra Saxena,Good condition
INSP02043,2025-12-21,SCH0141,False,True,True,False,False,Alexander Sami,Toilets locked
INSP00473,2025-08-14,SCH0183,True,True,True,False,False,Henry Hayre,Needs repair
INSP01377,2025-11-12,SCH0389,False,True,True,True,False,Dalbir Keer,
INSP01614,2025-06-10,SCH0483,True,True,True,False,False,Ekta Kari,Good condition
INSP01178,2025-07-13,SCH0211,True,True,True,True,False,Aishani Behl,
INSP01753,2025-06-25,SCH0344,True,,True,True,True,Dalbir Patel,Needs repair
INSP01374,2026-02-20,SCH0430,True,True,False,True,False,Qushi Bhandari,
INSP02210,2025-05-23,SCH0214,True,True,True,False,True,Oeshi Kuruvilla,Toilets locked
INSP01341,2025-09-21,SCH0238,True,False,True,False,False,Qabil Dubey,Needs repair
INSP00747,2025-11-27,SCH0027,True,True,True,True,True,Darsh Raja,No remarks
INSP02003,2025-10-18,SCH0009,True,True,True,False,,Aradhana Parmar,Toilets locked
INSP01300,2025-12-28,SCH0084,False,True,True,False,True,Upma Chander,Needs repair
INSP00362,2026-01-04,SCH0386,True,False,True,True,False,,No remarks
INSP00136,2025-11-24,SCH0281,True,True,True,True,False,Banjeet Rajagopalan,Needs repair
INSP01591,2025-08-11,SCH0032,True,True,True,True,True,Manan Tripathi,No remarks
